time	voltage
155.50	-30.96
155.60	-28.86
155.70	-25.52
155.80	-19.53
155.90	-7.71
156.00	10.39
156.10	24.27
156.20	30.56
156.30	31.69
156.40	29.18
156.50	23.92
156.60	16.73
156.70	8.44
156.80	-0.21
156.90	-8.58
157.00	-16.19
157.10	-22.86
157.20	-28.66
157.30	-33.69
157.40	-37.95
157.50	-41.43
157.60	-44.20
157.70	-46.35
157.80	-48.00
157.90	-49.25
158.00	-50.20
158.10	-50.91
158.20	-51.44
158.30	-51.82
158.40	-52.10
158.50	-52.30
158.60	-52.43
158.70	-52.51
158.80	-52.56
158.90	-52.58
159.00	-52.58
159.10	-52.56
159.20	-52.53
159.30	-52.48
159.40	-52.43
159.50	-52.38
159.60	-52.32
159.70	-52.26
159.80	-52.19
159.90	-52.13
160.00	-52.06
160.10	-51.99
160.20	-51.92
160.30	-51.85
160.40	-51.78
160.50	-51.70
160.60	-51.63
160.70	-51.56
160.80	-51.49
160.90	-51.42
161.00	-51.35
161.10	-51.27
161.20	-51.20
161.30	-51.13
161.40	-51.06
161.50	-50.99
161.60	-50.92
161.70	-50.85
161.80	-50.78
161.90	-50.71
162.00	-50.64
162.10	-50.57
162.20	-50.50
162.30	-50.43
162.40	-50.36
162.50	-50.30
162.60	-50.23
162.70	-50.16
162.80	-50.09
162.90	-50.02
163.00	-49.96
163.10	-49.89
163.20	-49.82
163.30	-49.76
163.40	-49.69
163.50	-49.62
163.60	-49.56
163.70	-49.49
163.80	-49.43
163.90	-49.36
164.00	-49.30
164.10	-49.23
164.20	-49.17
164.30	-49.10
164.40	-49.04
164.50	-48.97
164.60	-48.91
164.70	-48.85
164.80	-48.78
164.90	-48.72
165.00	-48.66
165.10	-48.60
165.20	-48.53
165.30	-48.47
165.40	-48.41
165.50	-48.35
165.60	-48.28
165.70	-48.22
165.80	-48.16
165.90	-48.10
166.00	-48.04
166.10	-47.98
166.20	-47.92
166.30	-47.86
166.40	-47.80
166.50	-47.74
166.60	-47.68
166.70	-47.62
166.80	-47.56
166.90	-47.50
167.00	-47.44
167.10	-47.38
167.20	-47.32
167.30	-47.26
167.40	-47.20
167.50	-47.14
167.60	-47.09
167.70	-47.03
167.80	-46.97
167.90	-46.91
168.00	-46.85
168.10	-46.80
168.20	-46.74
168.30	-46.68
168.40	-46.62
168.50	-46.57
168.60	-46.51
168.70	-46.45
168.80	-46.39
168.90	-46.34
169.00	-46.28
169.10	-46.22
169.20	-46.17
169.30	-46.11
169.40	-46.05
169.50	-46.00
169.60	-45.94
169.70	-45.89
169.80	-45.83
169.90	-45.77
170.00	-45.72
170.10	-45.66
170.20	-45.60
170.30	-45.55
170.40	-45.49
170.50	-45.44
170.60	-45.38
170.70	-45.33
170.80	-45.27
170.90	-45.21
171.00	-45.16
171.10	-45.10
171.20	-45.05
171.30	-44.99
171.40	-44.94
171.50	-44.88
171.60	-44.82
171.70	-44.77
171.80	-44.71
171.90	-44.66
172.00	-44.60
172.10	-44.54
172.20	-44.49
172.30	-44.43
172.40	-44.37
172.50	-44.32
172.60	-44.26
172.70	-44.20
172.80	-44.15
172.90	-44.09
173.00	-44.03
173.10	-43.97
173.20	-43.92
173.30	-43.86
173.40	-43.80
173.50	-43.74
173.60	-43.68
173.70	-43.63
173.80	-43.57
173.90	-43.51
174.00	-43.45
174.10	-43.39
174.20	-43.33
174.30	-43.27
174.40	-43.21
174.50	-43.14
174.60	-43.08
174.70	-43.02
174.80	-42.96
174.90	-42.89
175.00	-42.83
175.10	-42.77
175.20	-42.70
175.30	-42.64
175.40	-42.57
175.50	-42.50
175.60	-42.44
175.70	-42.37
175.80	-42.30
175.90	-42.23
176.00	-42.16
176.10	-42.09
176.20	-42.01
176.30	-41.94
176.40	-41.87
176.50	-41.79
176.60	-41.71
176.70	-41.64
176.80	-41.56
176.90	-41.47
177.00	-41.39
177.10	-41.31
177.20	-41.22
177.30	-41.13
177.40	-41.04
177.50	-40.95
177.60	-40.86
177.70	-40.76
177.80	-40.66
177.90	-40.56
178.00	-40.46
178.10	-40.35
178.20	-40.24
178.30	-40.12
178.40	-40.00
178.50	-39.88
178.60	-39.75
178.70	-39.61
178.80	-39.47
178.90	-39.33
179.00	-39.17
179.10	-39.01
179.20	-38.84
179.30	-38.65
179.40	-38.46
179.50	-38.25
179.60	-38.03
179.70	-37.78
179.80	-37.52
179.90	-37.23
180.00	-36.91
180.10	-36.55
180.20	-36.14
180.30	-35.67
180.40	-35.12
180.50	-34.46
180.60	-33.66
180.70	-32.63
180.80	-31.25
180.90	-29.29
181.00	-26.24
181.10	-20.87
181.20	-10.36
181.30	7.28
181.40	22.54
181.50	29.97
181.60	31.85
181.70	29.89
181.80	25.04
181.90	18.12
182.00	9.95
182.10	1.31
182.20	-7.16
182.30	-14.93
182.40	-21.77
182.50	-27.71
182.60	-32.88
182.70	-37.27
182.80	-40.90
182.90	-43.78
183.00	-46.03
183.10	-47.76
183.20	-49.07
183.30	-50.07
183.40	-50.82
183.50	-51.37
183.60	-51.78
183.70	-52.07
183.80	-52.28
183.90	-52.42
184.00	-52.52
184.10	-52.57
184.20	-52.59
184.30	-52.59
184.40	-52.57
184.50	-52.54
184.60	-52.50
184.70	-52.46
184.80	-52.40
184.90	-52.34
185.00	-52.28
185.10	-52.22
185.20	-52.15
185.30	-52.08
185.40	-52.01
185.50	-51.94
185.60	-51.87
185.70	-51.80
185.80	-51.73
185.90	-51.66
186.00	-51.59
186.10	-51.51
186.20	-51.44
186.30	-51.37
186.40	-51.30
186.50	-51.23
186.60	-51.16
186.70	-51.09
186.80	-51.02
186.90	-50.94
187.00	-50.87
187.10	-50.80
187.20	-50.73
187.30	-50.66
187.40	-50.60
187.50	-50.53
187.60	-50.46
187.70	-50.39
187.80	-50.32
187.90	-50.25
188.00	-50.18
188.10	-50.12
188.20	-50.05
188.30	-49.98
188.40	-49.91
188.50	-49.85
188.60	-49.78
188.70	-49.71
188.80	-49.65
188.90	-49.58
189.00	-49.52
189.10	-49.45
189.20	-49.38
189.30	-49.32
189.40	-49.25
189.50	-49.19
189.60	-49.13
189.70	-49.06
189.80	-49.00
189.90	-48.93
190.00	-48.87
190.10	-48.81
190.20	-48.74
190.30	-48.68
190.40	-48.62
190.50	-48.55
190.60	-48.49
190.70	-48.43
190.80	-48.37
190.90	-48.31
191.00	-48.24
191.10	-48.18
191.20	-48.12
191.30	-48.06
191.40	-48.00
191.50	-47.94
191.60	-47.88
191.70	-47.82
191.80	-47.76
191.90	-47.70
192.00	-47.64
192.10	-47.58
192.20	-47.52
192.30	-47.46
192.40	-47.40
192.50	-47.34
192.60	-47.28
192.70	-47.22
192.80	-47.16
192.90	-47.11
193.00	-47.05
193.10	-46.99
193.20	-46.93
193.30	-46.87
193.40	-46.82
193.50	-46.76
193.60	-46.70
193.70	-46.64
193.80	-46.59
193.90	-46.53
194.00	-46.47
194.10	-46.41
194.20	-46.36
194.30	-46.30
194.40	-46.24
194.50	-46.19
194.60	-46.13
194.70	-46.07
194.80	-46.02
194.90	-45.96
195.00	-45.91
195.10	-45.85
195.20	-45.79
195.30	-45.74
195.40	-45.68
195.50	-45.63
195.60	-45.57
195.70	-45.51
195.80	-45.46
195.90	-45.40
196.00	-45.35
196.10	-45.29
196.20	-45.23
196.30	-45.18
196.40	-45.12
196.50	-45.07
196.60	-45.01
196.70	-44.96
196.80	-44.90
196.90	-44.84
197.00	-44.79
197.10	-44.73
197.20	-44.68
197.30	-44.62
197.40	-44.56
197.50	-44.51
197.60	-44.45
197.70	-44.39
197.80	-44.34
197.90	-44.28
198.00	-44.22
198.10	-44.17
198.20	-44.11
198.30	-44.05
198.40	-44.00
198.50	-43.94
198.60	-43.88
198.70	-43.82
198.80	-43.76
198.90	-43.71
199.00	-43.65
199.10	-43.59
199.20	-43.53
199.30	-43.47
199.40	-43.41
199.50	-43.35
199.60	-43.29
199.70	-43.23
199.80	-43.17
199.90	-43.11
200.00	-43.04
200.10	-42.98
200.20	-42.92
200.30	-42.85
200.40	-42.79
200.50	-42.73
200.60	-42.66
200.70	-42.59
200.80	-42.53
200.90	-42.46
201.00	-42.39
201.10	-42.32
201.20	-42.25
201.30	-42.18
201.40	-42.11
201.50	-42.04
201.60	-41.97
201.70	-41.89
201.80	-41.82
201.90	-41.74
202.00	-41.66
202.10	-41.59
202.20	-41.51
202.30	-41.42
202.40	-41.34
202.50	-41.25
202.60	-41.17
202.70	-41.08
202.80	-40.99
202.90	-40.89
203.00	-40.80
203.10	-40.70
203.20	-40.60
203.30	-40.50
203.40	-40.39
203.50	-40.28
203.60	-40.17
203.70	-40.05
203.80	-39.93
203.90	-39.80
204.00	-39.67
204.10	-39.53
204.20	-39.38
204.30	-39.23
204.40	-39.07
204.50	-38.90
204.60	-38.72
204.70	-38.53
204.80	-38.33
204.90	-38.11
205.00	-37.88
205.10	-37.62
205.20	-37.34
205.30	-37.03
205.40	-36.68
205.50	-36.30
205.60	-35.85
205.70	-35.34
205.80	-34.72
205.90	-33.98
206.00	-33.04
206.10	-31.82
206.20	-30.11
206.30	-27.55
206.40	-23.27
206.50	-15.14
206.60	0.29
206.70	17.78
206.80	27.92
206.90	31.59
207.00	30.93
207.10	27.06
207.20	20.81
207.30	13.02
207.40	4.48
207.50	-4.10
207.60	-12.17
207.70	-19.36
207.80	-25.61
207.90	-31.05
208.00	-35.73
208.10	-39.63
208.20	-42.78
208.30	-45.25
208.40	-47.15
208.50	-48.61
208.60	-49.71
208.70	-50.55
208.80	-51.17
208.90	-51.63
209.00	-51.96
209.10	-52.20
209.20	-52.36
209.30	-52.47
209.40	-52.54
209.50	-52.57
209.60	-52.58
209.70	-52.57
209.80	-52.54
209.90	-52.50
210.00	-52.46
210.10	-52.41
210.20	-52.35
210.30	-52.29
210.40	-52.23
210.50	-52.16
210.60	-52.09
210.70	-52.02
210.80	-51.95
210.90	-51.88
211.00	-51.81
211.10	-51.74
211.20	-51.67
211.30	-51.60
211.40	-51.53
211.50	-51.45
211.60	-51.38
211.70	-51.31
211.80	-51.24
211.90	-51.17
212.00	-51.10
212.10	-51.03
212.20	-50.96
212.30	-50.89
212.40	-50.82
212.50	-50.75
212.60	-50.68
212.70	-50.61
212.80	-50.54
212.90	-50.47
213.00	-50.40
213.10	-50.33
213.20	-50.26
213.30	-50.20
213.40	-50.13
213.50	-50.06
213.60	-49.99
213.70	-49.93
213.80	-49.86
213.90	-49.79
214.00	-49.73
214.10	-49.66
214.20	-49.59
214.30	-49.53
214.40	-49.46
214.50	-49.40
214.60	-49.33
214.70	-49.27
214.80	-49.20
214.90	-49.14
215.00	-49.07
215.10	-49.01
215.20	-48.94
215.30	-48.88
215.40	-48.82
215.50	-48.75
215.60	-48.69
215.70	-48.63
215.80	-48.57
215.90	-48.50
216.00	-48.44
216.10	-48.38
216.20	-48.32
216.30	-48.26
216.40	-48.19
216.50	-48.13
216.60	-48.07
216.70	-48.01
216.80	-47.95
216.90	-47.89
217.00	-47.83
217.10	-47.77
217.20	-47.71
217.30	-47.65
217.40	-47.59
217.50	-47.53
217.60	-47.47
217.70	-47.41
217.80	-47.35
217.90	-47.29
218.00	-47.23
218.10	-47.18
218.20	-47.12
218.30	-47.06
218.40	-47.00
218.50	-46.94
218.60	-46.88
218.70	-46.83
218.80	-46.77
218.90	-46.71
219.00	-46.65
219.10	-46.60
219.20	-46.54
219.30	-46.48
219.40	-46.42
219.50	-46.37
219.60	-46.31
219.70	-46.25
219.80	-46.20
219.90	-46.14
220.00	-46.08
220.10	-46.03
220.20	-45.97
220.30	-45.92
220.40	-45.86
220.50	-45.80
220.60	-45.75
220.70	-45.69
220.80	-45.64
220.90	-45.58
221.00	-45.52
221.10	-45.47
221.20	-45.41
221.30	-45.36
221.40	-45.30
221.50	-45.24
221.60	-45.19
221.70	-45.13
221.80	-45.08
221.90	-45.02
222.00	-44.97
222.10	-44.91
222.20	-44.85
222.30	-44.80
222.40	-44.74
222.50	-44.69
222.60	-44.63
222.70	-44.57
222.80	-44.52
222.90	-44.46
223.00	-44.41
223.10	-44.35
223.20	-44.29
223.30	-44.24
223.40	-44.18
223.50	-44.12
223.60	-44.06
223.70	-44.01
223.80	-43.95
223.90	-43.89
224.00	-43.83
224.10	-43.78
224.20	-43.72
224.30	-43.66
224.40	-43.60
224.50	-43.54
224.60	-43.48
224.70	-43.42
224.80	-43.36
224.90	-43.30
225.00	-43.24
225.10	-43.18
225.20	-43.12
225.30	-43.05
225.40	-42.99
225.50	-42.93
225.60	-42.87
225.70	-42.80
225.80	-42.74
225.90	-42.67
226.00	-42.61
226.10	-42.54
226.20	-42.47
226.30	-42.41
226.40	-42.34
226.50	-42.27
226.60	-42.20
226.70	-42.13
226.80	-42.05
226.90	-41.98
227.00	-41.91
227.10	-41.83
227.20	-41.76
227.30	-41.68
227.40	-41.60
227.50	-41.52
227.60	-41.44
227.70	-41.36
227.80	-41.27
227.90	-41.18
228.00	-41.10
228.10	-41.00
228.20	-40.91
228.30	-40.82
228.40	-40.72
228.50	-40.62
228.60	-40.52
228.70	-40.41
228.80	-40.30
228.90	-40.19
229.00	-40.07
229.10	-39.95
229.20	-39.82
229.30	-39.69
229.40	-39.55
229.50	-39.41
229.60	-39.26
229.70	-39.10
229.80	-38.93
229.90	-38.76
230.00	-38.57
230.10	-38.37
230.20	-38.15
230.30	-37.92
230.40	-37.67
230.50	-37.39
230.60	-37.09
230.70	-36.75
230.80	-36.37
230.90	-35.94
231.00	-35.44
231.10	-34.84
231.20	-34.13
231.30	-33.23
231.40	-32.07
231.50	-30.48
231.60	-28.12
231.70	-24.26
231.80	-17.10
231.90	-3.12
232.00	14.92
232.10	26.55
232.20	31.23
232.30	31.27
232.40	27.94
232.50	22.08
232.60	14.52
232.70	6.07
232.80	-2.55
232.90	-10.74
233.00	-18.10
233.10	-24.51
233.20	-30.09
233.30	-34.91
233.40	-38.96
233.50	-42.24
233.60	-44.82
233.70	-46.82
233.80	-48.36
233.90	-49.52
234.00	-50.40
234.10	-51.05
234.20	-51.54
234.30	-51.89
234.40	-52.15
234.50	-52.32
234.60	-52.44
234.70	-52.52
234.80	-52.56
234.90	-52.57
235.00	-52.56
235.10	-52.54
235.20	-52.50
235.30	-52.46
235.40	-52.41
235.50	-52.35
235.60	-52.29
235.70	-52.23
235.80	-52.16
235.90	-52.10
236.00	-52.03
236.10	-51.96
236.20	-51.89
236.30	-51.82
236.40	-51.74
236.50	-51.67
236.60	-51.60
236.70	-51.53
236.80	-51.46
236.90	-51.39
237.00	-51.32
237.10	-51.24
237.20	-51.17
237.30	-51.10
237.40	-51.03
237.50	-50.96
237.60	-50.89
237.70	-50.82
237.80	-50.75
237.90	-50.68
238.00	-50.61
238.10	-50.54
238.20	-50.47
238.30	-50.40
238.40	-50.34
238.50	-50.27
238.60	-50.20
238.70	-50.13
238.80	-50.06
238.90	-50.00
239.00	-49.93
239.10	-49.86
239.20	-49.80
239.30	-49.73
239.40	-49.66
239.50	-49.60
239.60	-49.53
239.70	-49.47
239.80	-49.40
239.90	-49.34
240.00	-49.27
240.10	-49.21
240.20	-49.14
240.30	-49.08
240.40	-49.01
240.50	-48.95
240.60	-48.89
240.70	-48.82
240.80	-48.76
240.90	-48.70
241.00	-48.63
241.10	-48.57
241.20	-48.51
241.30	-48.45
241.40	-48.38
241.50	-48.32
241.60	-48.26
241.70	-48.20
241.80	-48.14
241.90	-48.08
242.00	-48.01
242.10	-47.95
242.20	-47.89
242.30	-47.83
242.40	-47.77
242.50	-47.71
242.60	-47.65
242.70	-47.59
242.80	-47.53
242.90	-47.47
243.00	-47.41
243.10	-47.36
243.20	-47.30
243.30	-47.24
243.40	-47.18
243.50	-47.12
243.60	-47.06
243.70	-47.00
243.80	-46.95
243.90	-46.89
244.00	-46.83
244.10	-46.77
244.20	-46.71
244.30	-46.66
244.40	-46.60
244.50	-46.54
244.60	-46.49
244.70	-46.43
244.80	-46.37
244.90	-46.31
245.00	-46.26
245.10	-46.20
245.20	-46.14
245.30	-46.09
245.40	-46.03
245.50	-45.98
245.60	-45.92
245.70	-45.86
245.80	-45.81
245.90	-45.75
246.00	-45.69
246.10	-45.64
246.20	-45.58
246.30	-45.53
246.40	-45.47
246.50	-45.42
246.60	-45.36
246.70	-45.30
246.80	-45.25
246.90	-45.19
247.00	-45.14
247.10	-45.08
247.20	-45.03
247.30	-44.97
247.40	-44.91
247.50	-44.86
247.60	-44.80
247.70	-44.75
247.80	-44.69
247.90	-44.63
248.00	-44.58
248.10	-44.52
248.20	-44.46
248.30	-44.41
248.40	-44.35
248.50	-44.30
248.60	-44.24
248.70	-44.18
248.80	-44.12
248.90	-44.07
249.00	-44.01
249.10	-43.95
249.20	-43.89
249.30	-43.84
249.40	-43.78
249.50	-43.72
249.60	-43.66
249.70	-43.60
249.80	-43.54
249.90	-43.48
250.00	-43.42
250.10	-43.36
250.20	-43.30
250.30	-43.24
250.40	-43.18
250.50	-43.12
250.60	-43.06
250.70	-43.00
250.80	-42.93
250.90	-42.87
251.00	-42.81
251.10	-42.74
251.20	-42.68
251.30	-42.61
251.40	-42.54
251.50	-42.48
251.60	-42.41
251.70	-42.34
251.80	-42.27
251.90	-42.20
252.00	-42.13
252.10	-42.06
252.20	-41.99
252.30	-41.91
252.40	-41.84
252.50	-41.76
252.60	-41.68
252.70	-41.61
252.80	-41.53
252.90	-41.44
253.00	-41.36
253.10	-41.28
253.20	-41.19
253.30	-41.10
253.40	-41.01
253.50	-40.92
253.60	-40.82
253.70	-40.73
253.80	-40.63
253.90	-40.52
254.00	-40.42
254.10	-40.31
254.20	-40.19
254.30	-40.08
254.40	-39.96
254.50	-39.83
254.60	-39.70
254.70	-39.56
254.80	-39.42
254.90	-39.27
255.00	-39.11
255.10	-38.95
255.20	-38.77
255.30	-38.58
255.40	-38.38
255.50	-38.17
255.60	-37.94
255.70	-37.69
255.80	-37.41
255.90	-37.11
256.00	-36.77
256.10	-36.40
256.20	-35.97
256.30	-35.47
256.40	-34.89
256.50	-34.18
256.60	-33.30
256.70	-32.16
256.80	-30.60
256.90	-28.30
257.00	-24.58
257.10	-17.72
257.20	-4.26
257.30	13.89
257.40	26.04
257.50	31.09
257.60	31.38
257.70	28.24
257.80	22.52
257.90	15.04
258.00	6.63
258.10	-2.00
258.20	-10.24
258.30	-17.65
258.40	-24.13
258.50	-29.76
258.60	-34.62
258.70	-38.72
258.80	-42.05
258.90	-44.67
259.00	-46.71
259.10	-48.27
259.20	-49.46
259.30	-50.35
259.40	-51.02
259.50	-51.51
259.60	-51.87
259.70	-52.13
259.80	-52.32
259.90	-52.44
260.00	-52.51
260.10	-52.55
260.20	-52.57
260.30	-52.56
260.40	-52.54
260.50	-52.51
260.60	-52.46
260.70	-52.41
260.80	-52.36
260.90	-52.30
261.00	-52.23
261.10	-52.17
261.20	-52.10
261.30	-52.03
261.40	-51.96
261.50	-51.89
261.60	-51.82
261.70	-51.75
261.80	-51.68
261.90	-51.61
262.00	-51.54
262.10	-51.46
262.20	-51.39
262.30	-51.32
262.40	-51.25
262.50	-51.18
262.60	-51.11
262.70	-51.04
262.80	-50.97
262.90	-50.90
263.00	-50.83
263.10	-50.76
263.20	-50.69
263.30	-50.62
263.40	-50.55
263.50	-50.48
263.60	-50.41
263.70	-50.34
263.80	-50.27
263.90	-50.20
264.00	-50.14
264.10	-50.07
264.20	-50.00
264.30	-49.93
264.40	-49.87
264.50	-49.80
264.60	-49.73
264.70	-49.67
264.80	-49.60
264.90	-49.54
265.00	-49.47
265.10	-49.40
265.20	-49.34
265.30	-49.27
265.40	-49.21
265.50	-49.15
265.60	-49.08
265.70	-49.02
265.80	-48.95
265.90	-48.89
266.00	-48.83
266.10	-48.76
266.20	-48.70
266.30	-48.64
266.40	-48.57
266.50	-48.51
266.60	-48.45
266.70	-48.39
266.80	-48.33
266.90	-48.26
267.00	-48.20
267.10	-48.14
267.20	-48.08
267.30	-48.02
267.40	-47.96
267.50	-47.90
267.60	-47.84
267.70	-47.78
267.80	-47.72
267.90	-47.66
268.00	-47.60
268.10	-47.54
268.20	-47.48
268.30	-47.42
268.40	-47.36
268.50	-47.30
268.60	-47.24
268.70	-47.18
268.80	-47.12
268.90	-47.07
269.00	-47.01
269.10	-46.95
269.20	-46.89
269.30	-46.83
269.40	-46.78
269.50	-46.72
269.60	-46.66
269.70	-46.60
269.80	-46.55
269.90	-46.49
270.00	-46.43
270.10	-46.38
270.20	-46.32
270.30	-46.26
270.40	-46.20
270.50	-46.15
270.60	-46.09
270.70	-46.04
270.80	-45.98
270.90	-45.92
271.00	-45.87
271.10	-45.81
271.20	-45.75
271.30	-45.70
271.40	-45.64
271.50	-45.59
271.60	-45.53
271.70	-45.48
271.80	-45.42
271.90	-45.36
272.00	-45.31
272.10	-45.25
272.20	-45.20
272.30	-45.14
272.40	-45.08
272.50	-45.03
272.60	-44.97
272.70	-44.92
272.80	-44.86
272.90	-44.81
273.00	-44.75
273.10	-44.69
273.20	-44.64
273.30	-44.58
273.40	-44.53
273.50	-44.47
273.60	-44.41
273.70	-44.36
273.80	-44.30
273.90	-44.24
274.00	-44.19
274.10	-44.13
274.20	-44.07
274.30	-44.01
274.40	-43.96
274.50	-43.90
274.60	-43.84
274.70	-43.78
274.80	-43.72
274.90	-43.67
275.00	-43.61
275.10	-43.55
275.20	-43.49
275.30	-43.43
275.40	-43.37
275.50	-43.31
275.60	-43.25
275.70	-43.19
275.80	-43.12
275.90	-43.06
276.00	-43.00
276.10	-42.94
276.20	-42.87
276.30	-42.81
276.40	-42.75
276.50	-42.68
276.60	-42.62
276.70	-42.55
276.80	-42.48
276.90	-42.41
277.00	-42.35
277.10	-42.28
277.20	-42.21
277.30	-42.14
277.40	-42.06
277.50	-41.99
277.60	-41.92
277.70	-41.84
277.80	-41.77
277.90	-41.69
278.00	-41.61
278.10	-41.53
278.20	-41.45
278.30	-41.37
278.40	-41.28
278.50	-41.20
278.60	-41.11
278.70	-41.02
278.80	-40.92
278.90	-40.83
279.00	-40.73
279.10	-40.63
279.20	-40.53
279.30	-40.42
279.40	-40.31
279.50	-40.20
279.60	-40.09
279.70	-39.96
279.80	-39.84
279.90	-39.71
280.00	-39.57
280.10	-39.43
280.20	-39.28
280.30	-39.12
280.40	-38.96
280.50	-38.78
280.60	-38.59
280.70	-38.40
280.80	-38.18
280.90	-37.95
281.00	-37.70
281.10	-37.43
281.20	-37.13
281.30	-36.80
281.40	-36.42
281.50	-36.00
281.60	-35.51
281.70	-34.93
281.80	-34.23
281.90	-33.36
282.00	-32.24
282.10	-30.72
282.20	-28.49
282.30	-24.90
282.40	-18.34
282.50	-5.43
282.60	12.76
282.70	25.49
282.80	30.93
282.90	31.49
283.00	28.55
283.10	22.98
283.20	15.60
283.30	7.22
283.40	-1.41
283.50	-9.70
283.60	-17.18
283.70	-23.72
283.80	-29.40
283.90	-34.32
284.00	-38.47
284.10	-41.85
284.20	-44.52
284.30	-46.59
284.40	-48.18
284.50	-49.39
284.60	-50.30
284.70	-50.98
284.80	-51.49
284.90	-51.86
285.00	-52.12
285.10	-52.31
285.20	-52.43
285.30	-52.51
285.40	-52.55
285.50	-52.57
285.60	-52.57
285.70	-52.54
285.80	-52.51
285.90	-52.47
286.00	-52.42
286.10	-52.36
286.20	-52.30
286.30	-52.24
286.40	-52.17
286.50	-52.11
286.60	-52.04
286.70	-51.97
286.80	-51.90
286.90	-51.83
287.00	-51.76
287.10	-51.69
287.20	-51.61
287.30	-51.54
287.40	-51.47
287.50	-51.40
287.60	-51.33
287.70	-51.26
287.80	-51.19
287.90	-51.11
288.00	-51.04
288.10	-50.97
288.20	-50.90
288.30	-50.83
288.40	-50.76
288.50	-50.69
288.60	-50.62
288.70	-50.55
288.80	-50.49
288.90	-50.42
289.00	-50.35
289.10	-50.28
289.20	-50.21
289.30	-50.14
289.40	-50.08
289.50	-50.01
289.60	-49.94
289.70	-49.87
289.80	-49.81
289.90	-49.74
290.00	-49.67
290.10	-49.61
290.20	-49.54
290.30	-49.48
290.40	-49.41
290.50	-49.35
290.60	-49.28
290.70	-49.22
290.80	-49.15
290.90	-49.09
291.00	-49.02
291.10	-48.96
291.20	-48.90
291.30	-48.83
291.40	-48.77
291.50	-48.71
291.60	-48.64
291.70	-48.58
291.80	-48.52
291.90	-48.46
292.00	-48.39
292.10	-48.33
292.20	-48.27
292.30	-48.21
292.40	-48.15
292.50	-48.09
292.60	-48.02
292.70	-47.96
292.80	-47.90
292.90	-47.84
293.00	-47.78
293.10	-47.72
293.20	-47.66
293.30	-47.60
293.40	-47.54
293.50	-47.48
293.60	-47.42
293.70	-47.37
293.80	-47.31
293.90	-47.25
294.00	-47.19
294.10	-47.13
294.20	-47.07
294.30	-47.01
294.40	-46.96
294.50	-46.90
294.60	-46.84
294.70	-46.78
294.80	-46.72
294.90	-46.67
295.00	-46.61
295.10	-46.55
295.20	-46.49
295.30	-46.44
295.40	-46.38
295.50	-46.32
295.60	-46.27
295.70	-46.21
295.80	-46.15
295.90	-46.10
296.00	-46.04
296.10	-45.98
296.20	-45.93
296.30	-45.87
296.40	-45.82
296.50	-45.76
296.60	-45.70
296.70	-45.65
296.80	-45.59
296.90	-45.54
297.00	-45.48
297.10	-45.42
297.20	-45.37
297.30	-45.31
297.40	-45.26
297.50	-45.20
297.60	-45.15
297.70	-45.09
297.80	-45.03
297.90	-44.98
298.00	-44.92
298.10	-44.87
298.20	-44.81
298.30	-44.76
298.40	-44.70
298.50	-44.64
298.60	-44.59
298.70	-44.53
298.80	-44.47
298.90	-44.42
299.00	-44.36
299.10	-44.30
299.20	-44.25
299.30	-44.19
299.40	-44.13
299.50	-44.08
299.60	-44.02
299.70	-43.96
299.80	-43.90
299.90	-43.85
300.00	-43.79
300.10	-43.73
300.20	-43.67
300.30	-43.61
300.40	-43.55
300.50	-43.49
300.60	-43.43
300.70	-43.37
300.80	-43.31
300.90	-43.25
301.00	-43.19
301.10	-43.13
301.20	-43.07
301.30	-43.01
301.40	-42.94
301.50	-42.88
301.60	-42.82
301.70	-42.75
301.80	-42.69
301.90	-42.62
302.00	-42.56
302.10	-42.49
302.20	-42.42
302.30	-42.35
302.40	-42.28
302.50	-42.21
302.60	-42.14
302.70	-42.07
302.80	-42.00
302.90	-41.92
303.00	-41.85
303.10	-41.77
303.20	-41.70
303.30	-41.62
303.40	-41.54
303.50	-41.46
303.60	-41.37
303.70	-41.29
303.80	-41.20
303.90	-41.12
304.00	-41.03
304.10	-40.93
304.20	-40.84
304.30	-40.74
304.40	-40.64
304.50	-40.54
304.60	-40.43
304.70	-40.33
304.80	-40.21
304.90	-40.10
305.00	-39.98
305.10	-39.85
305.20	-39.72
305.30	-39.59
305.40	-39.44
305.50	-39.29
305.60	-39.14
305.70	-38.97
305.80	-38.80
305.90	-38.61
306.00	-38.42
306.10	-38.20
306.20	-37.98
306.30	-37.73
306.40	-37.46
306.50	-37.16
306.60	-36.83
306.70	-36.46
306.80	-36.04
306.90	-35.56
307.00	-34.99
307.10	-34.31
307.20	-33.46
307.30	-32.37
307.40	-30.90
307.50	-28.76
307.60	-25.35
307.70	-19.21
307.80	-7.09
307.90	11.06
308.00	24.62
308.10	30.67
308.20	31.64
308.30	29.01
308.40	23.66
308.50	16.42
308.60	8.10
308.70	-0.55
308.80	-8.89
308.90	-16.47
309.00	-23.10
309.10	-28.87
309.20	-33.86
309.30	-38.09
309.40	-41.55
309.50	-44.29
309.60	-46.42
309.70	-48.05
309.80	-49.29
309.90	-50.23
310.00	-50.93
310.10	-51.45
310.20	-51.83
310.30	-52.11
310.40	-52.30
310.50	-52.43
310.60	-52.51
310.70	-52.56
310.80	-52.58
310.90	-52.57
311.00	-52.55
311.10	-52.52
311.20	-52.48
311.30	-52.43
311.40	-52.37
311.50	-52.32
